marketing_score,competition_index,customer_satisfaction,purchasing_power_index,store_traffic,jPhone_Pro_revenue,Kaggle_Pixel_5_revenue,Planet_SX_revenue,date,year,month,day,day_of_week,week_of_year,is_weekend,weather_condition_Bad,weather_condition_Good,5g_phase_Early-5G,5g_phase_Mature-5G,5g_phase_Mid-5G,5g_phase_Pre-5G,public_transport_Good,public_transport_Hub,public_transport_Poor
81.35,22.63,68.37,89.78,0.54,67739.03,33997.73,18006.54,2019-07-05,2019,7,5,4,27,0,False,True,False,False,False,True,False,True,False
81.21,23.1,68.38,89.7,0.28,74178.54,31410.99,20381.43,2019-07-06,2019,7,6,5,27,1,False,False,False,False,False,True,False,False,True
81.08,23.57,68.38,89.61,0.82,77329.01,40460.52,19761.46,2019-07-07,2019,7,7,6,27,1,False,True,False,False,False,True,True,False,False
80.95,24.04,68.38,89.53,1.05,49481.38,33331.91,15534.26,2019-07-08,2019,7,8,0,28,0,False,True,False,False,False,True,False,True,False
80.82,24.5,68.38,89.44,0.45,53825.08,29636.45,14959.48,2019-07-09,2019,7,9,1,28,0,False,True,False,False,False,True,False,True,False
80.69,24.96,68.38,89.36,-0.01,63008.21,29238.82,14992.51,2019-07-10,2019,7,10,2,28,0,False,True,False,False,False,True,False,False,True
80.56,25.41,68.39,89.27,0.05,67327.2,32134.29,16927.28,2019-07-11,2019,7,11,3,28,0,False,True,False,False,False,True,False,True,False
80.43,25.85,68.39,89.19,-0.7,60229.89,30567.58,17401.07,2019-07-12,2019,7,12,4,28,0,False,False,False,False,False,True,True,False,False
80.3,26.28,68.39,89.1,-0.5,70774.86,45008.25,20397.25,2019-07-13,2019,7,13,5,28,1,False,True,False,False,False,True,True,False,False
80.17,26.7,68.39,89.015,0.59,71462.49,40870.15,18623.31,2019-07-14,2019,7,14,6,28,1,False,True,False,False,False,True,False,False,True
80.05,27.09,68.4,88.93,0.7749999999999999,41799.38,21868.94,13519.39,2019-07-15,2019,7,15,0,29,0,False,True,False,False,False,True,False,True,False
79.92,27.47,68.4,88.85,0.96,48865.8,26600.93,12940.56,2019-07-16,2019,7,16,1,29,0,False,True,False,False,False,True,False,True,False
79.79,27.83,68.4,88.76,0.41,53765.26,30695.03,13598.31,2019-07-17,2019,7,17,2,29,0,False,True,False,False,False,True,False,True,False
79.66,28.17,68.4,88.68,-0.5,58735.18,24824.27,13065.5,2019-07-18,2019,7,18,3,29,0,False,True,False,False,False,True,False,True,False
79.53,28.49,68.4,88.6,-0.14,57887.75,45241.61,17065.52,2019-07-19,2019,7,19,4,29,0,False,True,False,False,False,True,False,True,False
79.41,28.77,68.41,88.52,0.69,59289.31,48652.13,18745.04,2019-07-20,2019,7,20,5,29,1,False,True,False,False,False,True,False,True,False
79.28,29.04,68.41,88.43,-0.06,70132.02,26748.64,16925.51,2019-07-21,2019,7,21,6,29,1,False,True,False,False,False,True,True,False,False
79.16,29.27,68.41,88.35,-0.23,39028.87,22690.03,12912.47,2019-07-22,2019,7,22,0,30,0,False,True,False,False,False,True,True,False,False
79.03,29.48,68.41,88.27,-0.44,41283.39,20971.38,10487.33,2019-07-23,2019,7,23,1,30,0,False,False,False,False,False,True,False,True,False
78.91,29.65,68.42,88.19,-0.34,52287.86,19252.73,14377.4,2019-07-24,2019,7,24,2,30,0,False,True,False,False,False,True,True,False,False
78.78,29.8,68.42,88.11,-0.14,45204.98,25567.16,12409.47,2019-07-25,2019,7,25,3,30,0,False,False,False,False,False,True,False,True,False
78.66,29.91,68.42,88.03,-0.56,48216.68,27712.68,12950.93,2019-07-26,2019,7,26,4,30,0,False,True,False,False,False,True,False,False,True
78.54,29.99,68.42,87.95,0.17,44223.403333333335,29333.07,15342.185,2019-07-27,2019,7,27,5,30,1,False,True,False,False,False,True,False,True,False
78.42,30.04,68.42,87.87,0.01,40230.12666666666,33127.46,17733.44,2019-07-28,2019,7,28,6,30,1,False,True,False,False,False,True,False,True,False
78.3,30.06,68.43,87.8,-0.14,36236.85,20483.06,13018.19,2019-07-29,2019,7,29,0,31,0,False,True,False,False,False,True,False,False,True
78.18,30.04,68.43,87.72,0.14,38188.21,9061.09,10143.53,2019-07-30,2019,7,30,1,31,0,False,True,False,False,False,True,False,False,True
78.06,29.99,68.43,87.64,0.22,49734.29,13315.86,13804.4,2019-07-31,2019,7,31,2,31,0,False,True,False,False,False,True,False,True,False
77.945,29.91,68.43,87.57,-0.03,43106.04,20773.19,11617.33,2019-08-01,2019,8,1,3,31,0,False,True,False,False,False,True,False,True,False
77.83,29.8,68.44,87.49,0.64,48918.71,26127.43,13257.81,2019-08-02,2019,8,2,4,31,0,False,True,False,False,False,True,True,False,False
77.71,29.65,68.44,87.42,-1.57,58789.79,26790.56,14166.39,2019-08-03,2019,8,3,5,31,1,False,True,False,False,False,True,False,False,False
77.6,29.48,68.44,87.35,0.59,59226.51,26539.08,14442.13,2019-08-04,2019,8,4,6,31,1,False,False,False,False,False,True,False,True,False
77.49,29.27,68.44,87.27,-0.48,40252.19,20571.31,8612.91,2019-08-05,2019,8,5,0,32,0,False,False,False,False,False,True,False,True,False
77.38,29.04,68.44,87.2,-0.33,32843.41,15833.87,10556.12,2019-08-06,2019,8,6,1,32,0,False,True,False,False,False,True,True,False,False
77.26,28.77,68.45,87.13,-0.25,48054.63,22279.61,12407.7,2019-08-07,2019,8,7,2,32,0,False,True,False,False,False,True,False,False,False
77.155,28.49,68.45,87.06,-0.04,43341.49,20865.9,12240.46,2019-08-08,2019,8,8,3,32,0,False,True,False,False,False,True,False,False,True
77.05,28.17,68.45,86.99,0.47,37015.43,20745.19,12027.51,2019-08-09,2019,8,9,4,32,0,False,False,False,False,False,True,False,False,True
76.94,27.83,68.45,86.92,0.24,47317.77,24736.18,15047.13,2019-08-10,2019,8,10,5,32,1,False,True,False,False,False,True,False,True,False
76.84,27.47,68.45,86.86,0.35,48140.53,21858.115,15048.31,2019-08-11,2019,8,11,6,32,1,False,False,False,False,False,True,False,True,False
76.73,27.09,68.46,86.79,-0.62,36408.66,18980.05,9211.36,2019-08-12,2019,8,12,0,33,0,False,True,False,False,False,True,False,True,False
76.63,26.7,68.46,86.72,0.9,32608.98,15678.67,10703.01,2019-08-13,2019,8,13,1,33,0,False,True,False,False,False,True,False,True,False
76.53,26.28,68.46,86.66,0.87,34962.51,19266.86,11260.78,2019-08-14,2019,8,14,2,33,0,False,True,False,False,False,True,False,False,True
76.43,25.85,68.46,86.6,-0.37,33060.09,21288.21,11950.11,2019-08-15,2019,8,15,3,33,0,False,True,False,False,False,True,True,False,False
76.33,25.41,68.47,86.53,-0.08,50754.0,18984.26,12237.19,2019-08-16,2019,8,16,4,33,0,False,True,False,False,False,True,False,True,False
76.24,24.96,68.47,86.47,0.07,54094.11,21585.48,10011.9,2019-08-17,2019,8,17,5,33,1,False,True,False,False,False,True,False,False,True
76.14,24.5,68.47,86.41,0.29,41902.865,27434.17,10054.68,2019-08-18,2019,8,18,6,33,1,False,True,False,False,False,True,False,True,False
76.05,24.04,68.47,86.35,0.48,29711.62,14564.14,5739.75,2019-08-19,2019,8,19,0,34,0,False,True,False,False,False,True,True,False,False
75.96,23.57,68.47,86.29,0.21,31629.15,12810.49,8993.54,2019-08-20,2019,8,20,1,34,0,False,False,False,False,False,True,True,False,False
75.87,23.1,68.48,86.24,1.05,43315.33,17334.55,9785.11,2019-08-21,2019,8,21,2,34,0,False,True,False,False,False,True,False,False,False
75.78,22.63,68.48,86.18,0.82,42083.04,16493.39,9077.7,2019-08-22,2019,8,22,3,34,0,False,True,False,False,False,True,False,True,False
75.69,22.17,68.48,86.13,0.39,35793.88,15268.76,11025.02,2019-08-23,2019,8,23,4,34,0,False,True,False,False,False,True,False,False,True
75.61,21.71,68.48,86.07,-0.31,54794.08,23191.51,12556.84,2019-08-24,2019,8,24,5,34,1,False,True,False,False,False,True,False,True,False
75.53,21.25,68.49,86.02,-0.1,39318.74,22551.25,13970.55,2019-08-25,2019,8,25,6,34,1,False,True,False,False,False,True,False,False,False
75.45,20.81,68.49,85.97,0.09,25512.22,15322.19,7234.49,2019-08-26,2019,8,26,0,35,0,False,False,False,False,False,True,False,True,False
75.37,20.38,68.49,85.92,-0.01,30271.27,13236.29,7428.03,2019-08-27,2019,8,27,1,35,0,False,True,False,False,False,True,False,False,True
75.29,19.97,68.49,85.87,0.01,37355.16,18064.39,10431.89,2019-08-28,2019,8,28,2,35,0,False,True,False,False,False,True,False,False,True
75.21,19.57,68.49,85.82,-0.69,33169.25,15340.76,9349.31,2019-08-29,2019,8,29,3,35,0,False,True,False,False,False,True,False,True,False
75.14,19.19,68.5,85.77,0.06,40518.48,16030.5,9763.94,2019-08-30,2019,8,30,4,35,0,False,True,False,False,False,True,False,True,False
75.07,18.83,68.5,85.73,-0.18,43196.25,20464.615,9121.045,2019-08-31,2019,8,31,5,35,1,False,True,False,False,False,True,False,True,False
75.0,18.505,68.5,85.68,0.47,49793.64,24898.73,8478.15,2019-09-01,2019,9,1,6,35,1,False,True,False,False,False,True,False,True,False
74.935,18.18,68.5,85.64,0.05,34345.96,18572.7,6792.96,2019-09-02,2019,9,2,0,36,0,False,True,False,False,False,True,True,False,False
74.87,17.89,68.51,85.6,-0.49,45357.21,17306.6,10541.2,2019-09-03,2019,9,3,1,36,0,False,True,False,False,False,True,False,True,False
74.8,17.63,68.51,85.56,0.5,45575.03,23347.95,11112.95,2019-09-04,2019,9,4,2,36,0,False,False,False,False,False,True,False,True,False
74.74,17.39,68.51,85.52,0.45,42631.74,22795.57,14416.84,2019-09-05,2019,9,5,3,36,0,False,True,False,False,False,True,False,False,True
74.68,17.19,68.51,85.48,0.14,38420.79,21875.18,13368.94,2019-09-06,2019,9,6,4,36,0,False,False,False,False,False,True,False,True,False
74.63,17.01,68.51,85.45,0.86,63215.63,25667.72,17495.44,2019-09-07,2019,9,7,5,36,1,False,True,False,False,False,True,True,False,False
74.57,16.87,68.52,85.41,0.29,64069.01,25263.69,16008.84,2019-09-08,2019,9,8,6,36,1,False,False,False,False,False,True,False,True,False
74.52,16.75,68.52,85.38,-0.51,44968.84,20644.12,11029.37,2019-09-09,2019,9,9,0,37,0,False,True,False,False,False,True,False,False,False
74.47,16.67,68.52,85.35,0.22,67505.79,27075.12,11771.855,2019-09-10,2019,9,10,1,37,0,False,True,False,False,False,True,False,True,False
74.42,16.62,68.52,85.32,0.42,41592.89,18313.1,12514.34,2019-09-11,2019,9,11,2,37,0,False,False,False,False,False,True,False,True,False
74.37,16.61,68.52,85.29,-0.73,44712.94,20471.19,11304.37,2019-09-12,2019,9,12,3,37,0,False,True,False,False,False,True,False,False,True
74.33,16.62,68.53,85.26,-0.09,52363.85,21175.19,13970.37,2019-09-13,2019,9,13,4,37,0,False,False,False,False,False,True,False,True,False
74.28,16.67,68.53,85.23,-0.21,52264.81,20842.08,16636.37,2019-09-14,2019,9,14,5,37,1,False,False,False,False,False,True,False,True,False
74.24,16.75,68.53,85.21,1.07,56816.35,27539.81,17300.65,2019-09-15,2019,9,15,6,37,1,False,True,False,False,False,True,False,True,False
74.21,16.87,68.53,85.18,0.38,43915.67,16385.11,9694.68,2019-09-16,2019,9,16,0,38,0,False,False,False,False,False,True,False,True,False
74.17,17.01,68.54,85.16,0.71,39702.81,16861.72,9745.9,2019-09-17,2019,9,17,1,38,0,False,False,False,False,False,True,False,False,False
74.14,17.19,68.54,85.14,0.13,42899.74,23868.45,14780.34,2019-09-18,2019,9,18,2,38,0,False,True,False,False,False,True,False,False,False
74.11,17.39,68.54,85.12,-0.02,44214.51,17605.63,13103.53,2019-09-19,2019,9,19,3,38,0,False,True,False,False,False,True,True,False,False
74.08,17.63,68.54,85.105,-1.05,48822.22,18811.71,11904.91,2019-09-20,2019,9,20,4,38,0,False,False,False,False,False,True,True,False,False
74.05,17.89,68.54,85.09,-0.95,51234.48,27941.66,13529.27,2019-09-21,2019,9,21,5,38,1,False,False,False,False,False,True,False,True,False
74.03,18.18,68.55,85.07,-0.29,46992.92,31051.73,15153.63,2019-09-22,2019,9,22,6,38,1,False,False,False,False,False,True,False,True,False
74.01,18.5,68.55,85.06,0.5,35036.46,16209.52,10632.95,2019-09-23,2019,9,23,0,39,0,False,False,False,False,False,True,True,False,False
73.99,18.83,68.55,85.04,0.63,39980.92,18090.01,9293.22,2019-09-24,2019,9,24,1,39,0,False,True,False,False,False,True,False,False,False
73.97,19.19,68.55,85.03,0.33,46069.12,21883.3,11536.68,2019-09-25,2019,9,25,2,39,0,False,False,False,False,False,True,False,True,False
73.95,19.57,68.56,85.02,0.68,47428.38,22812.25,12630.59,2019-09-26,2019,9,26,3,39,0,False,True,False,False,False,True,False,False,False
73.94,19.97,68.56,85.02,-0.49,44333.12,18898.35,12484.78,2019-09-27,2019,9,27,4,39,0,False,True,False,False,False,True,False,True,False
73.93,20.38,68.56,85.01,0.39,57976.05,30539.52,14752.58,2019-09-28,2019,9,28,5,39,1,False,False,False,False,False,True,False,True,False
73.92500000000001,20.81,68.56,85.01,0.52,52004.61,30183.31,15366.67,2019-09-29,2019,9,29,6,39,1,False,True,False,False,False,True,False,True,False
73.92,21.25,68.56,85.0,0.68,39280.88,20035.92,9756.7,2019-09-30,2019,9,30,0,40,0,False,True,False,False,False,True,False,False,True
73.92,21.71,68.57,85.0,-0.46,35366.31,15845.16,8200.05,2019-10-01,2019,10,1,1,40,0,False,False,False,False,False,True,False,True,False
73.91,22.17,68.57,85.0,0.25,43017.42,20798.28,11135.39,2019-10-02,2019,10,2,2,40,0,False,False,False,False,False,True,False,True,False
73.92,22.63,68.57,85.0,0.03,38890.67,21013.51,9716.98,2019-10-03,2019,10,3,3,40,0,False,False,False,False,False,True,False,False,False
73.92,23.1,68.57,85.0,-0.45,46013.16,24246.17,11268.35,2019-10-04,2019,10,4,4,40,0,False,True,False,False,False,True,False,True,False
73.93,23.57,68.58,85.01,0.4,54100.28,23463.1,15175.82,2019-10-05,2019,10,5,5,40,1,False,False,False,False,False,True,True,False,False
73.94,24.04,68.58,85.01,0.08,56614.42,25860.25,14308.14,2019-10-06,2019,10,6,6,40,1,False,True,False,False,False,True,False,True,False
73.95,24.5,68.58,85.02,-0.95,27975.92,17788.03,10115.04,2019-10-07,2019,10,7,0,41,0,False,False,False,False,False,True,False,True,False
73.96,24.96,68.58,85.03,-0.21,37238.54,18983.11,10105.85,2019-10-08,2019,10,8,1,41,0,False,True,False,False,False,True,False,True,False
73.98,25.41,68.58,85.04,0.07,42439.67,20240.99,13786.8,2019-10-09,2019,10,9,2,41,0,False,True,False,False,False,True,False,True,False
73.99,25.85,68.59,85.05,0.14,36690.93,21776.67,13125.36,2019-10-10,2019,10,10,3,41,0,False,True,False,False,False,True,False,True,False
74.02,26.28,68.59,85.06,0.61,42881.7,22652.7,11896.58,2019-10-11,2019,10,11,4,41,0,False,True,False,False,False,True,False,False,False
74.04,26.7,68.59,85.08,1.52,56201.08,31433.81,17441.84,2019-10-12,2019,10,12,5,41,1,False,False,False,False,False,True,False,True,False
74.06,27.09,68.59,85.09,-0.09,64591.83,27203.82,12085.57,2019-10-13,2019,10,13,6,41,1,False,True,False,False,False,True,True,False,False
74.09,27.47,68.6,85.11,-0.6,39870.06,16826.09,10520.68,2019-10-14,2019,10,14,0,42,0,False,True,False,False,False,True,False,True,False
74.12,27.83,68.6,85.13,-0.32,38814.7,16858.94,9894.26,2019-10-15,2019,10,15,1,42,0,False,True,False,False,False,True,False,True,False
74.15,28.16,68.6,85.15,0.56,45664.57,19665.89,10802.73,2019-10-16,2019,10,16,2,42,0,False,False,False,False,False,True,False,True,False
74.19,28.49,68.6,85.17,0.82,40558.06,22675.57,10713.29,2019-10-17,2019,10,17,3,42,0,False,True,False,False,False,True,False,True,False
74.22,28.77,68.6,85.19,-0.75,46366.86,23105.55,11718.87,2019-10-18,2019,10,18,4,42,0,False,True,False,False,False,True,False,True,False
74.26,29.04,68.61,85.22,-0.28,63145.83,30036.09,16136.55,2019-10-19,2019,10,19,5,42,1,False,True,False,False,False,True,False,False,False
74.31,29.27,68.61,85.24,-0.07,35749.25,26703.41,16292.17,2019-10-20,2019,10,20,6,42,1,False,False,False,False,False,True,False,True,False
74.35,29.46,68.61,85.27,0.06,30485.71,20876.66,10783.88,2019-10-21,2019,10,21,0,43,0,False,False,False,False,False,True,True,False,False
74.4,29.65,68.61,85.3,0.33,38835.04,17127.79,8422.11,2019-10-22,2019,10,22,1,43,0,False,False,False,False,False,True,False,True,False
74.44,29.8,68.61,85.33,-0.2,41736.0,23963.54,11815.83,2019-10-23,2019,10,23,2,43,0,False,False,False,False,False,True,False,True,False
74.49,29.91,68.62,85.36,-0.15,48144.55,26664.39,11406.83,2019-10-24,2019,10,24,3,43,0,False,True,False,False,False,True,False,True,False
74.55,29.99,68.62,85.4,-0.09,42828.07,25925.94,10344.32,2019-10-25,2019,10,25,4,43,0,False,True,False,False,False,True,False,True,False
74.6,30.04,68.62,85.43,0.21,53736.4,26173.26,16746.76,2019-10-26,2019,10,26,5,43,1,False,True,False,False,False,True,False,False,False
74.66,30.06,68.62,85.46,1.07,52878.99,26420.58,16830.58,2019-10-27,2019,10,27,6,43,1,False,True,False,False,False,True,False,True,False
74.72,30.04,68.63,85.5,-0.68,41189.87,21746.9,11632.23,2019-10-28,2019,10,28,0,44,0,False,True,False,False,False,True,False,True,False
74.78,29.99,68.63,85.54,-0.32,31882.92,18378.12,10492.66,2019-10-29,2019,10,29,1,44,0,False,False,False,False,False,True,True,False,False
74.85,29.91,68.63,85.58,-0.48,42242.86,21160.37,13628.03,2019-10-30,2019,10,30,2,44,0,False,False,False,False,False,True,False,False,False
74.91,29.8,68.63,85.62,-0.04,44955.03,19339.96,12416.48,2019-10-31,2019,10,31,3,44,0,False,False,False,False,False,True,False,True,False
74.98,29.65,68.63,85.66499999999999,0.2,48926.32,25246.01,9100.45,2019-11-01,2019,11,1,4,44,0,False,False,False,False,False,True,False,True,False
75.05,29.48,68.64,85.71,0.87,64015.61,25829.76,17866.96,2019-11-02,2019,11,2,5,44,1,False,False,False,False,False,True,False,True,False
75.12,29.27,68.64,85.75,-0.22,49413.76,24327.21,13385.05,2019-11-03,2019,11,3,6,44,1,False,False,False,False,False,True,False,False,False
75.2,29.04,68.64,85.8,-0.22,40710.83,19192.09,12449.14,2019-11-04,2019,11,4,0,45,0,False,False,False,False,False,True,False,True,False
75.27,28.77,68.64,85.84,0.7,45041.93,20008.03,10705.05,2019-11-05,2019,11,5,1,45,0,False,True,False,False,False,True,False,True,False
75.35,28.49,68.65,85.89,-0.06,43730.14,22511.83,13106.44,2019-11-06,2019,11,6,2,45,0,False,True,False,False,False,True,False,True,False
75.43,28.17,68.65,85.94,-0.16,45816.56,24528.1,15500.05,2019-11-07,2019,11,7,3,45,0,False,False,False,False,False,True,False,True,False
75.52,27.83,68.65,85.99,1.1,58501.26,27889.21,16595.03,2019-11-08,2019,11,8,4,45,0,False,True,False,False,False,True,False,True,False
75.6,27.47,68.65,86.05,-0.48,65179.57,26947.36,16303.16,2019-11-09,2019,11,9,5,45,1,False,True,False,False,False,True,False,True,False
75.69,27.09,68.65,86.1,-0.4,53773.83,31533.2,13626.505,2019-11-10,2019,11,10,6,45,1,False,True,False,False,False,True,False,True,False
75.77,26.7,68.66,86.15,0.45,42368.09,25713.3,10949.85,2019-11-11,2019,11,11,0,46,0,False,True,False,False,False,True,False,False,False
75.86,26.28,68.66,86.21,0.21,40220.41,23234.83,13870.47,2019-11-12,2019,11,12,1,46,0,False,True,False,False,False,True,False,True,False
75.96,25.85,68.66,86.26499999999999,-0.22,49770.0,27107.87,12978.97,2019-11-13,2019,11,13,2,46,0,False,True,False,False,False,True,False,True,False
76.05,25.41,68.66,86.32,-0.01,42925.31,23952.78,12087.47,2019-11-14,2019,11,14,3,46,0,False,True,False,False,False,True,False,False,False
76.15,24.96,68.67,86.38,-0.22,43666.47,25867.22,11479.08,2019-11-15,2019,11,15,4,46,0,False,False,False,False,False,True,False,True,False
76.24,24.5,68.67,86.44,0.28,47720.48,37077.48,19448.6,2019-11-16,2019,11,16,5,46,1,False,True,False,False,False,True,False,False,False
76.34,24.04,68.67,86.5,0.96,61572.09,36499.91,16709.2,2019-11-17,2019,11,17,6,46,1,False,True,False,False,False,True,False,False,True
76.44,23.57,68.67,86.56,0.75,43667.31,24241.2,12503.35,2019-11-18,2019,11,18,0,47,0,False,True,False,False,False,True,False,True,False
76.55,23.1,68.67,86.63,0.16,49959.53999999999,18518.72,10662.06,2019-11-19,2019,11,19,1,47,0,False,False,False,False,False,True,False,True,False
76.65,22.63,68.68,86.69,0.33,56251.77,48089.13,15349.2,2019-11-20,2019,11,20,2,47,0,False,False,False,False,False,True,False,True,False
76.76,22.17,68.68,86.76,0.38,47400.09,46376.22,15546.19,2019-11-21,2019,11,21,3,47,0,False,True,False,False,False,True,False,False,False
76.87,21.71,68.68,86.82,0.33,58330.35,27708.79,15788.03,2019-11-22,2019,11,22,4,47,0,False,True,False,False,False,True,False,True,False
76.98,21.25,68.68,86.89,-0.83,58129.49,32725.18,19073.78,2019-11-23,2019,11,23,5,47,1,False,True,False,False,False,True,False,True,False
77.09,20.81,68.69,86.96,-0.75,57928.63,37741.57,19680.99,2019-11-24,2019,11,24,6,47,1,False,False,False,False,False,True,False,False,False
77.2,20.38,68.69,87.03,0.03,48952.58,25180.95,12853.53,2019-11-25,2019,11,25,0,48,0,False,False,False,False,False,True,False,True,False
77.31,19.97,68.69,87.1,0.09,51944.02,20360.02,11654.47,2019-11-26,2019,11,26,1,48,0,False,True,False,False,False,True,False,True,False
