marketing_score,competition_index,customer_satisfaction,purchasing_power_index,weather_condition,tech_event,5g_phase,store_traffic,public_transport,city,jPhone_Pro_revenue,Kaggle_Pixel_5_revenue,Planet_SX_revenue,date
77.38,29.04,68.44,87.2,Good,,Pre-5G,-0.33,Good,Marseille,32843.41,15833.87,10556.12,2019-08-06
77.26,28.77,68.45,87.13,Good,,Pre-5G,-0.25,Limited,Marseille,48054.63,22279.61,12407.7,2019-08-07
77.155,28.49,68.45,87.06,Good,,Pre-5G,-0.04,Poor,Marseille,43341.49,20865.9,12240.46,2019-08-08
77.05,28.17,68.45,86.99,Moderate,,Pre-5G,0.47,Poor,Marseille,37015.43,20745.19,12027.51,2019-08-09
76.94,27.83,68.45,86.92,Good,,Pre-5G,0.24,Hub,Marseille,47317.77,24736.18,15047.13,2019-08-10
76.84,27.47,68.45,86.86,Moderate,,Pre-5G,0.35,Hub,Marseille,48140.53,21858.114999999998,15048.31,2019-08-11
76.73,27.09,68.46,86.79,Good,,Pre-5G,-0.62,Hub,Marseille,36408.66,18980.05,9211.36,2019-08-12
76.63,26.7,68.46,86.72,Good,,Pre-5G,0.9,Hub,Marseille,32608.98,15678.67,10703.01,2019-08-13
76.53,26.28,68.46,86.66,Good,,Pre-5G,0.87,Poor,Marseille,34962.51,19266.86,11260.78,2019-08-14
76.43,25.85,68.46,86.6,Good,,Pre-5G,-0.37,Good,Marseille,33060.09,21288.21,11950.11,2019-08-15
76.33,25.41,68.47,86.53,Good,,Pre-5G,-0.08,Hub,Marseille,50754.0,18984.26,12237.19,2019-08-16
76.24,24.96,68.47,86.47,Good,,Pre-5G,0.07,Poor,Marseille,54094.11,21585.48,10011.9,2019-08-17
76.14,24.5,68.47,86.41,Good,,Pre-5G,0.29,Hub,Marseille,41902.865,27434.17,10054.68,2019-08-18
76.05,24.04,68.47,86.35,Good,,Pre-5G,0.48,Good,Marseille,29711.62,14564.14,5739.75,2019-08-19
75.96,23.57,68.47,86.29,Moderate,,Pre-5G,0.21,Good,Marseille,31629.15,12810.49,8993.54,2019-08-20
75.87,23.1,68.48,86.24,Good,,Pre-5G,1.05,Limited,Marseille,43315.33,17334.55,9785.11,2019-08-21
75.78,22.63,68.48,86.18,Good,,Pre-5G,0.82,Hub,Marseille,42083.04,16493.39,9077.7,2019-08-22
75.69,22.17,68.48,86.13,Good,,Pre-5G,0.39,Poor,Marseille,35793.88,15268.76,11025.02,2019-08-23
75.61,21.71,68.48,86.07,Good,,Pre-5G,-0.31,Hub,Marseille,54794.08,23191.51,12556.84,2019-08-24
75.53,21.25,68.49,86.02,Good,,Pre-5G,-0.1,Limited,Marseille,39318.74,22551.25,13970.55,2019-08-25
75.45,20.81,68.49,85.97,Moderate,,Pre-5G,0.09,Hub,Marseille,25512.22,15322.19,7234.49,2019-08-26
75.37,20.38,68.49,85.92,Good,,Pre-5G,-0.01,Poor,Marseille,30271.27,13236.29,7428.03,2019-08-27
75.29,19.97,68.49,85.87,Good,,Pre-5G,0.01,Poor,Marseille,37355.16,18064.39,10431.89,2019-08-28
75.21,19.57,68.49,85.82,Good,,Pre-5G,-0.69,Hub,Marseille,33169.25,15340.76,9349.31,2019-08-29
75.14,19.19,68.5,85.77,Good,,Pre-5G,0.06,Hub,Marseille,40518.48,16030.5,9763.94,2019-08-30
75.07,18.83,68.5,85.73,Good,,Pre-5G,-0.18,Hub,Marseille,43196.25,20464.614999999998,9121.045,2019-08-31
75.0,18.505,68.5,85.68,Good,,Pre-5G,0.47,Hub,Marseille,49793.64,24898.73,8478.15,2019-09-01
74.935,18.18,68.5,85.64,Good,,Pre-5G,0.05,Good,Marseille,34345.96,18572.7,6792.96,2019-09-02
74.87,17.89,68.51,85.6,Good,,Pre-5G,-0.49,Hub,Marseille,45357.21,17306.6,10541.2,2019-09-03
74.8,17.63,68.51,85.56,Moderate,,Pre-5G,0.5,Hub,Marseille,45575.03,23347.95,11112.95,2019-09-04
74.74,17.39,68.51,85.52,Good,,Pre-5G,0.45,Poor,Marseille,42631.74,22795.57,14416.84,2019-09-05
74.68,17.19,68.51,85.48,Moderate,,Pre-5G,0.14,Hub,Marseille,38420.79,21875.18,13368.94,2019-09-06
74.63,17.01,68.51,85.45,Good,,Pre-5G,0.86,Good,Marseille,63215.63,25667.72,17495.44,2019-09-07
74.57,16.87,68.52,85.41,Moderate,,Pre-5G,0.29,Hub,Marseille,64069.01,25263.69,16008.84,2019-09-08
74.52,16.75,68.52,85.38,Good,,Pre-5G,-0.51,Limited,Marseille,44968.84,20644.12,11029.37,2019-09-09
74.47,16.67,68.52,85.35,Good,Major Launch,Pre-5G,0.22,Hub,Marseille,67505.79,27075.12,11771.855,2019-09-10
74.42,16.62,68.52,85.32,Moderate,,Pre-5G,0.42,Hub,Marseille,41592.89,18313.1,12514.34,2019-09-11
74.37,16.61,68.52,85.29,Good,,Pre-5G,-0.73,Poor,Marseille,44712.94,20471.19,11304.37,2019-09-12
74.33,16.62,68.53,85.26,Moderate,,Pre-5G,-0.09,Hub,Marseille,52363.85,21175.19,13970.369999999999,2019-09-13
74.28,16.67,68.53,85.23,Moderate,,Pre-5G,-0.21,Hub,Marseille,52264.81,20842.08,16636.37,2019-09-14
74.24,16.75,68.53,85.21,Good,,Pre-5G,1.07,Hub,Marseille,56816.35,27539.81,17300.65,2019-09-15
74.21,16.87,68.53,85.18,Moderate,,Pre-5G,0.38,Hub,Marseille,43915.67,16385.11,9694.68,2019-09-16
74.17,17.01,68.54,85.16,Moderate,,Pre-5G,0.71,Limited,Marseille,39702.81,16861.72,9745.9,2019-09-17
74.14,17.19,68.54,85.14,Good,,Pre-5G,0.13,Limited,Marseille,42899.74,23868.45,14780.34,2019-09-18
74.11,17.39,68.54,85.12,Good,,Pre-5G,-0.02,Good,Marseille,44214.51,17605.63,13103.53,2019-09-19
74.08,17.63,68.54,85.105,Moderate,,Pre-5G,-1.05,Good,Marseille,48822.22,18811.71,11904.91,2019-09-20
74.05,17.89,68.54,85.09,Moderate,,Pre-5G,-0.95,Hub,Marseille,51234.48,27941.66,13529.27,2019-09-21
74.03,18.18,68.55,85.07,Moderate,,Pre-5G,-0.29,Hub,Marseille,46992.92,31051.73,15153.63,2019-09-22
74.01,18.5,68.55,85.06,Moderate,,Pre-5G,0.5,Good,Marseille,35036.46,16209.52,10632.95,2019-09-23
73.99,18.83,68.55,85.04,Good,,Pre-5G,0.63,Limited,Marseille,39980.92,18090.01,9293.22,2019-09-24
73.97,19.19,68.55,85.03,Moderate,,Pre-5G,0.33,Hub,Marseille,46069.12,21883.3,11536.68,2019-09-25
73.95,19.57,68.56,85.02,Good,,Pre-5G,0.68,Limited,Marseille,47428.38,22812.25,12630.59,2019-09-26
73.94,19.97,68.56,85.02,Good,,Pre-5G,-0.49,Hub,Marseille,44333.12,18898.35,12484.78,2019-09-27
73.93,20.38,68.56,85.01,Moderate,,Pre-5G,0.39,Hub,Marseille,57976.05,30539.52,14752.58,2019-09-28
73.92500000000001,20.81,68.56,85.01,Good,,Pre-5G,0.52,Hub,Marseille,52004.61,30183.31,15366.67,2019-09-29
73.92,21.25,68.56,85.0,Good,,Pre-5G,0.68,Poor,Marseille,39280.88,20035.92,9756.7,2019-09-30
73.92,21.71,68.57,85.0,Moderate,,Pre-5G,-0.46,Hub,Marseille,35366.31,15845.16,8200.05,2019-10-01
73.91,22.17,68.57,85.0,Moderate,,Pre-5G,0.25,Hub,Marseille,43017.42,20798.28,11135.39,2019-10-02
73.92,22.63,68.57,85.0,Moderate,,Pre-5G,0.03,Limited,Marseille,38890.67,21013.51,9716.98,2019-10-03
73.92,23.1,68.57,85.0,Good,,Pre-5G,-0.45,Hub,Marseille,46013.16,24246.17,11268.35,2019-10-04
73.93,23.57,68.58,85.01,Moderate,,Pre-5G,0.4,Good,Marseille,54100.28,23463.1,15175.82,2019-10-05
73.94,24.04,68.58,85.01,Good,,Pre-5G,0.08,Hub,Marseille,56614.42,25860.25,14308.14,2019-10-06
73.95,24.5,68.58,85.02,Moderate,,Pre-5G,-0.95,Hub,Marseille,27975.92,17788.03,10115.04,2019-10-07
73.96,24.96,68.58,85.03,Good,,Pre-5G,-0.21,Hub,Marseille,37238.54,18983.11,10105.85,2019-10-08
73.98,25.41,68.58,85.04,Good,,Pre-5G,0.07,Hub,Marseille,42439.67,20240.99,13786.8,2019-10-09
73.99,25.85,68.59,85.05,Good,,Pre-5G,0.14,Hub,Marseille,36690.93,21776.67,13125.36,2019-10-10
74.02,26.28,68.59,85.06,Good,,Pre-5G,0.61,Limited,Marseille,42881.7,22652.7,11896.58,2019-10-11
74.04,26.7,68.59,85.08,Moderate,,Pre-5G,1.52,Hub,Marseille,56201.08,31433.81,17441.84,2019-10-12
74.06,27.09,68.59,85.09,Good,,Pre-5G,-0.09,Good,Marseille,64591.83,27203.82,12085.57,2019-10-13
74.09,27.47,68.6,85.11,Good,,Pre-5G,-0.6,Hub,Marseille,39870.06,16826.09,10520.68,2019-10-14
74.12,27.83,68.6,85.13,Good,,Pre-5G,-0.32,Hub,Marseille,38814.7,16858.94,9894.26,2019-10-15
74.15,28.159999999999997,68.6,85.15,Moderate,,Pre-5G,0.56,Hub,Marseille,45664.57,19665.89,10802.73,2019-10-16
74.19,28.49,68.6,85.17,Good,,Pre-5G,0.82,Hub,Marseille,40558.06,22675.57,10713.29,2019-10-17
74.22,28.77,68.6,85.19,Good,,Pre-5G,-0.75,Hub,Marseille,46366.86,23105.55,11718.87,2019-10-18
74.26,29.04,68.61,85.22,Good,,Pre-5G,-0.28,Limited,Marseille,63145.83,30036.09,16136.55,2019-10-19
74.31,29.27,68.61,85.24,Moderate,,Pre-5G,-0.07,Hub,Marseille,35749.25,26703.41,16292.17,2019-10-20
74.35,29.46,68.61,85.27,Moderate,,Pre-5G,0.06,Good,Marseille,30485.71,20876.66,10783.88,2019-10-21
74.4,29.65,68.61,85.3,Moderate,,Pre-5G,0.33,Hub,Marseille,38835.04,17127.79,8422.11,2019-10-22
74.44,29.8,68.61,85.33,Moderate,,Pre-5G,-0.2,Hub,Marseille,41736.0,23963.54,11815.83,2019-10-23
74.49,29.91,68.62,85.36,Good,,Pre-5G,-0.15,Hub,Marseille,48144.55,26664.39,11406.83,2019-10-24
74.55,29.99,68.62,85.4,Good,,Pre-5G,-0.09,Hub,Marseille,42828.07,25925.94,10344.32,2019-10-25
74.6,30.04,68.62,85.43,Good,,Pre-5G,0.21,Limited,Marseille,53736.4,26173.260000000002,16746.76,2019-10-26
74.66,30.06,68.62,85.46,Good,,Pre-5G,1.07,Hub,Marseille,52878.99,26420.58,16830.58,2019-10-27
74.72,30.04,68.63,85.5,Good,,Pre-5G,-0.68,Hub,Marseille,41189.87,21746.9,11632.23,2019-10-28
74.78,29.99,68.63,85.54,Moderate,,Pre-5G,-0.32,Good,Marseille,31882.92,18378.12,10492.66,2019-10-29
74.85,29.91,68.63,85.58,Moderate,,Pre-5G,-0.48,Limited,Marseille,42242.86,21160.37,13628.03,2019-10-30
74.91,29.8,68.63,85.62,Moderate,,Pre-5G,-0.04,Hub,Marseille,44955.03,19339.96,12416.48,2019-10-31
74.98,29.65,68.63,85.66499999999999,Moderate,,Pre-5G,0.2,Hub,Marseille,48926.32,25246.01,9100.45,2019-11-01
75.05,29.48,68.64,85.71,Moderate,,Pre-5G,0.87,Hub,Marseille,64015.61,25829.76,17866.96,2019-11-02
75.12,29.27,68.64,85.75,Moderate,,Pre-5G,-0.22,Limited,Marseille,49413.76,24327.21,13385.05,2019-11-03
75.2,29.04,68.64,85.8,Moderate,,Pre-5G,-0.22,Hub,Marseille,40710.83,19192.09,12449.14,2019-11-04
75.27,28.77,68.64,85.84,Good,,Pre-5G,0.7,Hub,Marseille,45041.93,20008.03,10705.05,2019-11-05
75.35,28.49,68.65,85.89,Good,,Pre-5G,-0.06,Hub,Marseille,43730.14,22511.83,13106.44,2019-11-06
75.43,28.17,68.65,85.94,Moderate,,Pre-5G,-0.16,Hub,Marseille,45816.56,24528.1,15500.05,2019-11-07
75.52,27.83,68.65,85.99,Good,,Pre-5G,1.1,Hub,Marseille,58501.26,27889.21,16595.03,2019-11-08
75.6,27.47,68.65,86.05,Good,,Pre-5G,-0.48,Hub,Marseille,65179.57,26947.36,16303.16,2019-11-09
75.69,27.09,68.65,86.1,Good,,Pre-5G,-0.4,Hub,Marseille,53773.83,31533.2,13626.505000000001,2019-11-10
75.77,26.7,68.66,86.15,Good,,Pre-5G,0.45,Limited,Marseille,42368.09,25713.3,10949.85,2019-11-11
75.86,26.28,68.66,86.21,Good,,Pre-5G,0.21,Hub,Marseille,40220.41,23234.83,13870.47,2019-11-12
75.96,25.85,68.66,86.26499999999999,Good,,Pre-5G,-0.22,Hub,Marseille,49770.0,27107.87,12978.97,2019-11-13
76.05,25.41,68.66,86.32,Good,,Pre-5G,-0.01,Limited,Marseille,42925.31,23952.78,12087.47,2019-11-14
76.15,24.96,68.67,86.38,Moderate,,Pre-5G,-0.22,Hub,Marseille,43666.47,25867.22,11479.08,2019-11-15
76.24,24.5,68.67,86.44,Good,,Pre-5G,0.28,Limited,Marseille,47720.48,37077.48,19448.6,2019-11-16
76.34,24.04,68.67,86.5,Good,,Pre-5G,0.96,Poor,Marseille,61572.09,36499.91,16709.2,2019-11-17
76.44,23.57,68.67,86.56,Good,,Pre-5G,0.75,Hub,Marseille,43667.31,24241.2,12503.35,2019-11-18
76.55,23.1,68.67,86.63,Moderate,,Pre-5G,0.16,Hub,Marseille,49959.53999999999,18518.72,10662.06,2019-11-19
76.65,22.63,68.68,86.69,Moderate,,Pre-5G,0.33,Hub,Marseille,56251.77,48089.13,15349.2,2019-11-20
76.76,22.17,68.68,86.76,Good,,Pre-5G,0.38,Limited,Marseille,47400.09,46376.22,15546.19,2019-11-21
76.87,21.71,68.68,86.82,Good,,Pre-5G,0.33,Hub,Marseille,58330.35,27708.79,15788.03,2019-11-22
76.98,21.25,68.68,86.89,Good,,Pre-5G,-0.83,Hub,Marseille,58129.49,32725.18,19073.78,2019-11-23
77.09,20.81,68.69,86.96,Moderate,,Pre-5G,-0.75,Limited,Marseille,57928.63,37741.57,19680.99,2019-11-24
77.2,20.38,68.69,87.03,Moderate,,Pre-5G,0.03,Hub,Marseille,48952.58,25180.95,12853.53,2019-11-25
77.31,19.97,68.69,87.1,Good,,Pre-5G,0.09,Hub,Marseille,51944.02,20360.02,11654.47,2019-11-26
77.43,19.57,68.69,87.17,Good,,Pre-5G,0.15,Poor,Marseille,51096.35,24913.64,17332.79,2019-11-27
77.55,19.19,68.69,87.24,Good,,Pre-5G,0.19,Hub,Marseille,47621.759999999995,24535.73,15692.84,2019-11-28
77.66,18.83,68.7,87.31,Good,,Pre-5G,-0.29,Limited,Marseille,44147.17,27477.95,15466.46,2019-11-29
77.78,18.5,68.7,87.38,Moderate,,Pre-5G,1.12,Hub,Marseille,69732.31,33553.9,20930.84,2019-11-30
77.9,18.18,68.7,87.46,Moderate,,Pre-5G,0.81,Hub,Marseille,64164.65,29669.75,20052.97,2019-12-01
78.03,17.89,68.7,87.53,Bad,,Pre-5G,-0.56,Hub,Marseille,47292.25,23977.73,14809.33,2019-12-02
78.15,17.63,68.7,87.61,Moderate,,Pre-5G,0.57,Hub,Marseille,55594.7,25336.47,10417.59,2019-12-03
78.28,17.39,68.71,87.68,Moderate,,Pre-5G,0.18,Poor,Marseille,63897.15,28460.16,12957.39,2019-12-04
78.4,17.19,68.71,87.76,Moderate,,Pre-5G,-0.23,Limited,Marseille,46637.84,22463.21,15497.19,2019-12-05
78.53,17.01,68.71,87.84,Moderate,,Pre-5G,-0.57,Hub,Marseille,53194.54,35195.16,14597.76,2019-12-06
78.66,16.87,68.71,87.91,Moderate,,Pre-5G,1.05,Hub,Marseille,64229.68,34151.41,21569.24,2019-12-07
78.79,16.75,68.72,87.99,Moderate,,Pre-5G,0.61,Hub,Marseille,72040.0,33107.66,21866.69,2019-12-08
78.92,16.67,68.72,88.07,Moderate,,Pre-5G,-0.82,Hub,Marseille,46029.01,26462.56,15916.99,2019-12-09
79.05,16.62,68.72,88.15,Moderate,,Pre-5G,0.52,Hub,Marseille,47696.05,29142.84,14918.97,2019-12-10
79.18,16.61,68.72,88.23,Moderate,,Pre-5G,0.5,Limited,Marseille,61805.37,27074.53,15596.88,2019-12-11
79.32,16.62,68.72,88.31,Bad,,Pre-5G,0.01,Hub,Marseille,49214.55,29112.46,14846.72,2019-12-12
79.45,16.67,68.73,88.39,Bad,,Pre-5G,-0.56,Poor,Marseille,55269.72,29894.41,14106.73,2019-12-13
79.59,16.75,68.73,88.48,Moderate,,Pre-5G,-0.14,Good,Marseille,73779.15,35923.74,23275.32,2019-12-14
79.72,16.87,68.73,88.56,Moderate,,Pre-5G,0.32,Hub,Marseille,66527.45,33486.25,20350.32,2019-12-15
79.86,17.01,68.73,88.64,Moderate,,Pre-5G,0.51,Hub,Marseille,59252.71,31048.76,16456.27,2019-12-16
80.0,17.19,68.74,88.72,Bad,,Pre-5G,0.98,Hub,Marseille,51961.32,23937.8,15882.34,2019-12-17
80.13,17.39,68.74,88.81,Moderate,,Pre-5G,-0.34,Limited,Marseille,60147.47,29431.69,15308.41,2019-12-18
80.27,17.63,68.74,88.89,Moderate,,Pre-5G,-0.3,Hub,Marseille,54431.0,37297.43,21578.99,2019-12-19
80.41,17.89,68.74,88.97,Moderate,,Pre-5G,0.2,Hub,Marseille,65347.75,22968.49,18057.55,2019-12-20
80.55,18.195,68.74,89.06,Moderate,,Pre-5G,0.41,Good,Marseille,76264.5,36663.49,23746.47,2019-12-21
80.69,18.5,68.75,89.14,Moderate,,Pre-5G,0.96,Hub,Marseille,79117.38,40348.98,20061.26,2019-12-22
80.84,18.83,68.75,89.23,Moderate,,Pre-5G,-0.33,Poor,Marseille,56893.87,24393.81,15086.91,2019-12-23
80.98,19.19,68.75,89.31,Bad,,Pre-5G,0.15,Hub,Marseille,53500.32,24747.57,17290.79,2019-12-24
81.12,19.57,68.75,89.4,Bad,,Pre-5G,0.14,Hub,Marseille,62900.44,25151.34,16376.47,2019-12-25
81.26,19.97,68.76,89.48,Bad,,Pre-5G,-0.55,Limited,Marseille,69030.34,30953.96,20300.2,2019-12-26
81.41,20.38,68.76,89.57,Moderate,,Pre-5G,-0.46,Good,Marseille,65552.07,34726.02,18302.43,2019-12-27
81.55,20.81,68.76,89.66,Bad,,Pre-5G,0.39,Good,Marseille,64915.89,41847.42,21686.25,2019-12-28
81.69,21.25,68.76,89.74,Moderate,,Pre-5G,0.87,Hub,Marseille,76798.88,35192.74,19502.41,2019-12-29
81.84,21.71,68.76,89.83,Bad,,Pre-5G,0.46,Hub,Marseille,53397.94,26326.1,17318.57,2019-12-30
81.985,22.17,68.77,89.91,Bad,,Pre-5G,-0.06,Hub,Marseille,61790.13,27647.55,14578.1,2019-12-31
82.13,22.63,68.77,90.0,Moderate,,Pre-5G,0.74,Hub,Marseille,68141.6,31408.56,18766.87,2020-01-01
82.27,23.1,68.77,90.09,Moderate,,Pre-5G,0.14,Hub,Marseille,60075.98,31812.08,16524.63,2020-01-02
82.42,23.57,68.77,90.17,Moderate,,Pre-5G,0.76,Limited,Marseille,68346.16,34556.56,17454.9,2020-01-03
82.56,24.04,68.77,90.26,Bad,,Pre-5G,-0.65,Hub,Marseille,83533.1,40192.57,23097.74,2020-01-04
82.7,24.5,68.78,90.34,Moderate,,Pre-5G,-0.1,Hub,Marseille,68031.77,40696.45,22331.44,2020-01-05
82.85,24.96,68.78,90.43,Moderate,,Pre-5G,0.09,Poor,Marseille,66919.96,26529.73,20166.88,2020-01-06
82.99,25.41,68.78,90.52,Moderate,,Pre-5G,0.26,Hub,Marseille,79329.66,34286.2,17881.4,2020-01-07
83.14,25.85,68.78,90.6,Moderate,,Pre-5G,0.18,Poor,Marseille,74613.82,30141.14,21848.41,2020-01-08
83.28,26.28,68.79,90.69,Moderate,,Pre-5G,0.13,Limited,Marseille,59527.69,39720.97,20106.61,2020-01-09
83.43,26.7,68.79,90.77,Bad,,Pre-5G,0.18,Hub,Marseille,63501.32,31420.44,19389.23,2020-01-10
83.57,27.09,68.79,90.86,Moderate,,Pre-5G,-0.09,Hub,Marseille,83593.81,43466.57,20689.97,2020-01-11
83.71,27.47,68.79,90.94,Moderate,,Pre-5G,0.05,Hub,Marseille,95777.97,30998.01,19346.7,2020-01-12
83.86,27.83,68.79,91.03,Moderate,,Pre-5G,1.15,Hub,Marseille,59964.41,32333.42,18234.21,2020-01-13
84.0,28.17,68.8,91.11,Bad,,Pre-5G,-0.15,Limited,Marseille,66850.81,29754.73,16914.41,2020-01-14
84.14,28.49,68.8,91.19,Moderate,,Pre-5G,-0.26,Hub,Marseille,53824.25,34176.17,22485.76,2020-01-15
84.28,28.77,68.8,91.28,Bad,,Pre-5G,0.85,Hub,Marseille,75918.12,29235.41,21400.425,2020-01-16
84.43,29.04,68.8,91.36,Bad,,Pre-5G,0.14,Hub,Marseille,66471.01,40461.47,20315.09,2020-01-17
84.57,29.27,68.81,91.44,Bad,,Pre-5G,0.52,Hub,Marseille,77078.77,43647.19,26594.69,2020-01-18
84.71,29.48,68.81,91.52,Bad,,Pre-5G,0.19,Hub,Marseille,85630.61,36784.3,24394.02,2020-01-19
84.85,29.65,68.81,91.61,Moderate,Tech Show,Pre-5G,-0.07,Hub,Marseille,91249.68,40001.04,18428.85,2020-01-20
84.99,29.8,68.81,91.69,Moderate,,Pre-5G,0.64,Hub,Marseille,79105.13,27523.62,16115.65,2020-01-21
85.12,29.91,68.81,91.77,Moderate,,Pre-5G,-0.26,Good,Marseille,73981.39,42069.68,20796.64,2020-01-22
85.26,29.99,68.82,91.85,Moderate,,Pre-5G,0.86,Good,Marseille,60357.82,33298.27,21983.92,2020-01-23
85.4,30.04,68.82,91.93,Moderate,,Pre-5G,0.29,Poor,Marseille,78900.19,41629.11,19269.3,2020-01-24
85.54,30.06,68.82,92.01,Moderate,,Pre-5G,0.1,Good,Marseille,88351.92,38733.11,25867.52,2020-01-25
85.67,30.04,68.82,92.09,Bad,,Pre-5G,0.65,Good,Marseille,95223.62,42412.28,21931.995000000003,2020-01-26
85.81,29.99,68.83,92.16,Bad,,Pre-5G,-0.47,Good,Marseille,52242.71,30761.77,17996.47,2020-01-27
85.94,29.91,68.83,92.24,Moderate,,Pre-5G,0.51,Limited,Marseille,59981.9,36386.01,20789.63,2020-01-28
86.07,29.8,68.83,92.32,Moderate,,Pre-5G,-0.1,Good,Marseille,73129.27,37138.11,22998.06,2020-01-29
86.2,29.65,68.83,92.39,Bad,,Pre-5G,0.41,Hub,Marseille,72942.28,38465.61,23872.325,2020-01-30
86.33,29.48,68.83,92.47,Moderate,,Pre-5G,1.11,Hub,Marseille,72625.29,47058.07,24746.59,2020-01-31
86.46,29.27,68.84,92.54,Moderate,,Pre-5G,1.06,Limited,Marseille,84126.46,39121.71,25685.805,2020-02-01
86.59,29.04,68.84,92.62,Bad,,Pre-5G,0.53,Hub,Marseille,85791.38,40685.52,26625.02,2020-02-02
86.72,28.77,68.84,92.69,Moderate,,Pre-5G,1.1,Poor,Marseille,66092.66,40015.94,22355.755,2020-02-03
86.84,28.49,68.84,92.76,Bad,,Pre-5G,-0.36,Good,Marseille,64545.1,32375.46,18086.49,2020-02-04
86.97,28.17,68.85,92.83,Moderate,,Pre-5G,0.57,Poor,Marseille,93202.19,41539.6,23847.17,2020-02-05
87.09,27.83,68.85,92.9,Moderate,,Pre-5G,1.18,Poor,Marseille,81863.38,38967.09,19092.0,2020-02-06
87.22,27.47,68.85,92.97,Moderate,,Pre-5G,-0.38,Good,Marseille,83687.44,48044.36,20914.5,2020-02-07
87.34,27.09,68.85,93.04,Moderate,,Pre-5G,1.01,Hub,Marseille,84995.08,42786.95,28200.49,2020-02-08
87.46,26.7,68.85,93.11,Moderate,,Pre-5G,1.32,Hub,Marseille,79024.7,51707.96,22013.31,2020-02-09
87.57,26.28,68.86,93.18,Bad,,Pre-5G,0.17,Hub,Marseille,65478.81,36719.41,18845.76,2020-02-10
87.69,25.85,68.86,93.245,Moderate,,Pre-5G,-0.18,Limited,Marseille,68493.86,36565.4,23815.78,2020-02-11
87.81,25.41,68.86,93.31,Moderate,,Pre-5G,0.57,Hub,Marseille,84745.81,41401.66,24424.41,2020-02-12
87.92,24.96,68.86,93.37,Moderate,,Pre-5G,1.03,Hub,Marseille,93777.47,43565.77,24088.08,2020-02-13
88.03,24.5,68.86,93.44,Moderate,,Pre-5G,0.74,Hub,Marseille,72114.4,42939.7,26038.24,2020-02-14
88.14,24.04,68.87,93.5,Bad,,Pre-5G,1.58,Hub,Marseille,93493.37,48129.23,23871.26,2020-02-15
88.25,23.57,68.87,93.56,Moderate,,Pre-5G,-0.22,Hub,Marseille,92695.82,53795.83,26838.69,2020-02-16
88.36,23.1,68.87,93.62,Moderate,,Pre-5G,-0.25,Good,Marseille,64348.65,35944.76,14834.78,2020-02-17
88.47,22.63,68.87,93.68,Bad,,Pre-5G,-0.83,Poor,Marseille,67337.07,33905.55,19998.46,2020-02-18
88.57,22.17,68.88,93.73,Moderate,,Pre-5G,0.41,Limited,Marseille,83389.6,40171.26,16642.54,2020-02-19
88.68,21.71,68.88,93.79,Moderate,,Pre-5G,0.21,Poor,Marseille,68640.85,44652.27,15666.2,2020-02-20
88.78,21.25,68.88,93.85,Moderate,,Pre-5G,-0.34,Hub,Marseille,89460.27,38364.66,22635.5,2020-02-21
88.88,20.81,68.88,93.9,Bad,,Pre-5G,0.9,Hub,Marseille,108790.11,53929.62,24793.67,2020-02-22
88.97,20.38,68.88,93.95,Moderate,,Pre-5G,0.4,Limited,Marseille,92366.01,40814.94,27251.67,2020-02-23
89.07,19.97,68.89,94.01,Moderate,,Pre-5G,0.82,Hub,Marseille,74063.84,46091.88,25680.31,2020-02-24
89.16,19.57,68.89,94.06,Bad,,Pre-5G,0.27,Hub,Marseille,72408.96,37169.17,23136.08,2020-02-25
89.26,19.19,68.89,94.11,Bad,,Pre-5G,-0.71,Hub,Marseille,70675.58,41615.57,23594.88,2020-02-26
89.35,18.83,68.89,94.16,Moderate,,Pre-5G,1.57,Limited,Marseille,88857.85,41543.3,23524.19,2020-02-27
89.43,18.5,68.9,94.2,Moderate,,Pre-5G,-0.43,Hub,Marseille,81842.05,41752.98,22265.47,2020-02-28
89.52,18.18,68.9,94.25,Bad,,Pre-5G,0.14,Hub,Marseille,95459.82,52167.99,17957.87,2020-02-29
89.61,17.89,68.75,94.29,Moderate,,Pre-5G,-1.49,Hub,Marseille,70498.35,34179.99,13840.82,2020-03-01
89.69,17.63,68.6,94.34,Moderate,,Pre-5G,-0.23,Good,Marseille,48074.79,28466.1,8816.33,2020-03-02
89.77,17.39,68.45,94.38,Good,,Pre-5G,0.0,Hub,Marseille,46067.42,25983.58,6012.08,2020-03-03
89.85,17.19,68.31,94.42,Moderate,,Pre-5G,0.87,Hub,Marseille,58515.39,26508.95,10378.08,2020-03-04
89.92,17.01,68.16,94.46,Moderate,,Pre-5G,0.49,Hub,Marseille,63272.49,32276.49,17700.54,2020-03-05
90.0,16.87,68.01,94.5,Moderate,,Pre-5G,0.59,Good,Marseille,69179.89,31584.48,18017.18,2020-03-06
90.07,16.75,67.86,94.54,Good,,Pre-5G,0.69,Hub,Marseille,62556.61,30935.62,23188.76,2020-03-07
90.14,16.67,67.72,94.57,Moderate,,Pre-5G,-0.75,Limited,Marseille,59381.86,35134.14,16319.33,2020-03-08
90.21,16.62,67.57,94.6,Moderate,,Pre-5G,0.09,Good,Marseille,57535.61,28288.17,15918.25,2020-03-09
90.28,16.61,67.42,94.64,Moderate,,Pre-5G,-0.32,Hub,Marseille,53525.91,24254.45,12390.73,2020-03-10
